"Country","Category","Flow name","Flow code","Flow unit","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024"
"Madagascar","Excavated earthen materials (including soil) nec","Imports","IMP","t","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Madagascar","Metal ores","Exports","EXP","t","136835","105993","118398","98567","180876","173456","117694","118239","149794","109186","86169","81245","83625","64359","27066","104785","0","0","0","0","76120","129732","108634","138190","74308","129018","157393","164265","148098","57796","118612","86403","102074","45050","64963","87686","119416","147155","132837","145961","444695","615998","726559","624134","481106","442476","425220","421736","268137","628410","607164","644371","667354","690743","713049"
"Madagascar","Metal ores","Imports","IMP","t","7073","22355","16925","12635","28429","31028","28408","47569","45818","60843","64317","34935","21098","30659","32107","23487","0","0","0","0","34355","23268","26977","23817","33645","36335","34702","40228","52469","41278","68401","71491","48006","101677","90801","74627","78781","99973","233139","145494","115752","98761","87959","84454","135958","139850","174961","62185","75417","78100","78678","82068","85717","87879","92485"
"Madagascar","Metal ores","Material Footprint (RMC)","MF","t","325346","320079","327525","356305","371313","401598","373302","323642","299865","345754","367546","315015","303572","287055","293898","309667","363736","282598","255209","260735","331181","237762","349032","227651","284456","274075","247385","343732","391123","343283","474532","545552","522490","921306","830804","868513","926276","1357500","1533998","1536079","1175176","1294802","1373256","1524440","1734725","1856504","1740940","1767377","2141516","1523674","1502321","1467873","1477628","1494807","1544552"
"Malawi","Excavated earthen materials (including soil) nec","Exports","EXP","t","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Malawi","Excavated earthen materials (including soil) nec","Imports","IMP","t","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Malawi","Metal ores","Exports","EXP","t","1181","340","403","944","1656","3590","1973","941","356","221","650","762","361","332","464","236","823","169","286","0","411","574","0","0","923","768","1924","521","562","421","1155","1472","868","623","944","536","662","520","490","3437","3010","2692","3026","3262","2706","5217","3932","2253","3109","4874","4745","5016","5184","5355","5526"
"Malawi","Metal ores","Imports","IMP","t","18657","15769","12230","14523","21513","27334","28790","10881","13338","10882","12809","6563","9961","5941","5217","7605","10046","19559","32441","0","29326","46004","0","0","33822","28388","0","0","0","37935","28304","39157","45800","41977","39821","42907","41683","44143","60153","64984","81282","77763","79476","118009","189970","115861","100532","91747","117856","103983","104545","109115","113890","116675","122790"
"Malawi","Metal ores","Material Footprint (RMC)","MF","t","321025","349720","366018","331559","346176","334858","323815","318488","309423","312237","341847","331411","308613","315845","333182","328300","315981","320729","331615","357868","348526","347828","334344","259094","188790","200425","203897","274793","291770","366329","274730","278143","429765","596566","389580","465674","510546","508918","719963","754154","760550","724860","605835","831837","840760","814473","781099","787621","775833","868130","991463","928792","912111","924624","877047"
"Malaysia","Excavated earthen materials (including soil) nec","Exports","EXP","t","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Malaysia","Excavated earthen materials (including soil) nec","Imports","IMP","t","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Malaysia","Metal ores","Exports","EXP","t","1212693","1384426","950296","896469","797675","608584","762170","1041447","414867","738222","1029793","1116891","766402","991772","1075034","1012574","1639507","1646281","1709905","1766540","1833863","1600241","2286081","2374146","2299298","2365053","2774842","3222033","3949643","3529723","2982650","2429424","4016029","2191290","5201518","4623154","7008857","6127564","5164444","6230343","8076554","11542645","15206026","18173167","21324807","46976130","35590780","30075869","30640344","38476592","38710836","40444160","41378816","42498995","43677800"
"Malaysia","Metal ores","Imports","IMP","t","441867","491695","549637","832113","981504","661801","742769","793986","1061039","1365387","1704386","1588246","2244918","2396158","2692736","2633176","2349027","2309926","2426418","3221926","4396618","5095288","4877650","6320816","6961256","9091469","9917484","11746931","5570448","8464162","7282926","7489599","9451865","8315858","10233276","9439458","12156440","10233975","12956121","8443491","10511574","10325008","11656713","11846647","14253259","26160204","36404217","32340278","37802949","42012596","40881969","41684113","42972190","44647673","46016628"
"Malaysia","Metal ores","Material Footprint (RMC)","MF","t","7884194","6874304","7376865","8864069","9175214","8342798","9888566","10328992","10581717","11495339","12899579","13341984","14237930","15182745","17028059","16490745","13533087","14158008","13567237","14377409","12823347","14608726","15270313","16089841","17447126","19025066","17286058","19208489","12415253","12733453","14763977","15053040","17002652","16514205","17630804","20495094","23558580","27338836","25854861","32801658","26215502","62448326","51602437","103217085","78534502","64261346","39449479","36556667","37891042","39630181","30943049","49774959","49441046","49986309","51379389"
"Maldives","Excavated earthen materials (including soil) nec","Exports","EXP","t","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Maldives","Excavated earthen materials (including soil) nec","Imports","IMP","t","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Maldives","Metal ores","Exports","EXP","t","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","1","0","58","40","110","73","251","553","453","684","502","389","222","405","555","269","210","439","684","259","430","225","243","241","255","261","268","275"
"Maldives","Metal ores","Imports","IMP","t","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15322","16059","19265","16913","34170","23020","27415","26372","24431","39068","50125","48742","59796","56290","27184","32376","35617","39633","28878","37520","72184","168568","71687","67135","70030","68227","69584","71778","74621","76954"
"Mali","Excavated earthen materials (including soil) nec","Exports","EXP","t","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Mali","Excavated earthen materials (including soil) nec","Imports","IMP","t","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Mali","Metal ores","Exports","EXP","t","45","21","100","0","58","60","41","100","118","17","37","0","10","0","0","0","0","185","0","0","146","0","0","0","0","0","379","615","513","1288","1356","861","510","830","3103","3981","5993","2031","3306","0","14157","122296","149927","27","27","27","14591","18851","22759","26668","26390","27845","28745","29734","30756"
"Mali","Metal ores","Imports","IMP","t","4661","5886","4397","0","3117","7259","18124","9531","10959","6224","7232","0","7442","0","0","0","0","18567","0","20391","24715","0","0","0","0","0","77033","71868","101283","119215","91589","101659","97114","115845","106154","131873","129227","139721","186132","0","261526","181176","176848","0","0","0","223757","210136","214959","219781","221045","230695","240833","246769","259725"
"Mali","Metal ores","Material Footprint (RMC)","MF","t","248189","262189","268499","264354","233600","274158","305249","309134","301061","336994","349873","328309","292043","257246","265833","295567","366407","394997","371979","357314","390846","366396","503049","457945","2280041","2603003","2158691","448355","411808","472575","435835","519745","498336","796810","708084","711727","753381","1013302","1221348","994238","1291105","1593770","1333522","1426657","2314078","2038851","1829209","1437686","1403320","1598254","2125060","1893473","1847764","1920838","1991349"
"Malta","Excavated earthen materials (including soil) nec","Exports","EXP","t","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Malta","Excavated earthen materials (including soil) nec","Imports","IMP","t","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Malta","Metal ores","Exports","EXP","t","1689","542","2141","3871","1925","1817","8084","1998","2713","3924","2845","1984","1980","1272","2863","1931","3423","5151","6582","8665","10212","5668","5315","5288","4959","0","8706","5279","5983","9861","6407","3618","6084","3917","6029","6484","5327","5311","5250","5199","4127","4005","5202","7639","5628","5484","4811","11697","4759","4398","4282","4496","4664","4834","5003"
"Malta","Metal ores","Imports","IMP","t","31537","27399","34241","46468","51088","44288","44104","50186","50217","55876","67926","63038","57442","57784","62562","64534","74234","63843","74012","83297","47431","48160","68002","76632","69918","0","95353","71697","88395","73928","68337","73619","80294","75471","80932","88569","92207","93561","84341","69980","80431","59980","54931","52601","86585","115645","71496","27317","28275","47715","45399","47253","48622","49815","50919"
"Malta","Metal ores","Material Footprint (RMC)","MF","t","493323","429927","426804","563563","917687","995598","1328282","1215304","1272382","1375232","1426047","1409877","1364163","1327490","1703043","1698170","1709405","1818758","1989075","1948592","317723","3050659","353370","305187","706965","482160","364060","368418","415379","464136","476207","421763","378674","421948","433714","441908","472836","508358","495653","465626","888199","629951","564765","554047","467824","571353","522326","535698","576823","616781","685887","761119","741595","766084","787210"
"Marshall Islands","Excavated earthen materials (including soil) nec","Exports","EXP","t","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Marshall Islands","Excavated earthen materials (including soil) nec","Imports","IMP","t","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
